y_pred,params,r2,rmse,mae,max_ae,n_campanas,metodo_init,method,converged,mensaje,x_eval,curva_id,escala
"[ 0.77894234  0.82565211  0.87244832 ... 68.64710962 68.62047718
 68.59382715]","[-56.03996945   2.07394802  26.82468668  -5.9803444   64.4844529
   9.26000292  20.32896192 108.26849181  19.28280241  15.06089229
 228.10163792  23.11608508  16.5938259  194.7380572  -16.5498866
   4.45457422 281.23905022  11.40269524  28.8600865  325.58675833
  38.33453188  47.88285591]",0.9996592753751576,0.29736641911305534,0.2386835451809208,0.82494024476361,7,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 1.99235278  2.0136819   2.03531561 ... 68.38228298 68.35218334
 68.32204845]","[-31.92845492  14.92043137  14.14765738  34.1818612  107.02656622
  24.60583953   5.79686467 194.56181754  12.57750583  32.53086729
 209.3428976   37.62147796   3.59121488 282.9642072   10.09647794
  43.3194524  327.13816343  45.8343293   33.17925242]",0.9992436125377909,0.4430597751920366,0.3614337695749483,1.200686709038699,6,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 1.10885387  1.15052811  1.19230528 ... 69.31372376 69.28964389
 69.26552754]","[ 74.23786302 104.14950719  35.26513336  23.10628574  43.21368489
 -16.47123492  51.31618599 196.67193692  33.10052483  85.97443669
 323.44518218  81.36750777  -9.77508055]",0.9985003188772134,0.6238635677128972,0.5161494883185673,1.6473147414648892,4,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 2.03601063  2.06595081  2.09605927 ... 68.71246542 68.69378177
 68.67514176]","[-17.31897002  65.48724472  13.04801019 -64.79713176  10.59832665
 -26.0622445  -15.32687177 155.0878178   16.39740984   7.07961882
 203.01581048  13.69881767   3.56508524 290.47191387   8.55924573
  12.87062231 326.13765411  20.72394353  64.37193788]",0.9933270444620713,1.315979965634514,0.8307693031115932,4.232932601670235,6,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 5.04340581  5.08073083  5.11805817 ... 67.08507469 67.0416953
 66.99822095]","[-33.30105375 154.36411974  22.66832991 170.52474927 153.14065774
 123.92473437 112.05589146 352.52572074  60.13371932 -88.95369603]",0.9907464253420513,1.5496903500866825,1.176295483050892,4.446380828268293,3,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83897873  7.86147178  7.88399281 ... 69.63873645 69.61724407
 69.59572012]","[ 66.78326902 103.02820011 -46.57279503  39.2585701  202.79322033
  27.27431454  80.85626901 322.24378415  85.07552047  -4.85310179]",0.9833231609693887,2.080400888198311,1.547639593700564,6.887937606365072,4,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83897873  7.86147178  7.88399281 ... 69.63873645 69.61724407
 69.59572012]","[ 66.78326902 103.02820011 -46.57279503  39.2585701  202.79322033
  27.27431454  80.85626901 322.24378415  85.07552047  -4.85310179]",0.9833231609693887,2.080400888198311,1.547639593700564,6.887937606365072,4,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83896975  7.86146282  7.88398388 ... 69.63873223 69.61723982
 69.59571585]","[ 66.78330127 103.02819413 -46.57280897  39.25859232 202.79322267
  27.27432927  80.85630157 322.24378369  85.07549255  -4.85313184]",0.9833231603216745,2.0804009285988054,1.5476395926894728,6.887928876316374,6,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83896975  7.86146282  7.88398388 ... 69.63873223 69.61723982
 69.59571585]","[ 66.78330127 103.02819413 -46.57280897  39.25859232 202.79322267
  27.27432927  80.85630157 322.24378369  85.07549255  -4.85313184]",0.9833231603216745,2.0804009285988054,1.5476395926894728,6.887928876316374,6,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83898095  7.86147396  7.88399496 ... 69.63871334 69.61722084
 69.59569678]","[ 66.78328173 103.02819141 -46.57273804  39.2587275  202.79318303
  27.27441684  80.85622991 322.2437791   85.07525914  -4.85304957]",0.9833231589317954,2.0804010152910632,1.5476371496969301,6.8879394414327075,3,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83898095  7.86147396  7.88399496 ... 69.63871334 69.61722084
 69.59569678]","[ 66.78328173 103.02819141 -46.57273804  39.2587275  202.79318303
  27.27441684  80.85622991 322.2437791   85.07525914  -4.85304957]",0.9833231589317954,2.0804010152910632,1.5476371496969301,6.8879394414327075,3,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83905785  7.8615505   7.88407113 ... 69.63860471 69.61711168
 69.59558709]","[ 66.78313336 103.02818226  46.57230213  39.25951406 202.79294633
  27.27492605  80.8557695  322.24375316  85.07388896  -4.85252812]",0.9833231515423058,2.080401476202697,1.54762259277554,6.88801230669237,8,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83905785  7.8615505   7.88407113 ... 69.63860471 69.61711168
 69.59558709]","[ 66.78313336 103.02818226  46.57230213  39.25951406 202.79294633
  27.27492605  80.8557695  322.24375316  85.07388896  -4.85252812]",0.9833231515423058,2.080401476202697,1.54762259277554,6.88801230669237,8,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83906558  7.86155819  7.88407879 ... 69.63859477 69.6171017
 69.59557706]","[ 66.78311799 103.02818174  46.57226094  39.25958652 202.7929243
  27.27497299  80.85572498 322.24375087  85.07376209  -4.85247801]",0.9833231509177645,2.080401515157796,1.5476212373055134,6.8880196459720855,7,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83906558  7.86155819  7.88407879 ... 69.63859477 69.6171017
 69.59557706]","[ 66.78311799 103.02818174  46.57226094  39.25958652 202.7929243
  27.27497299  80.85572498 322.24375087  85.07376209  -4.85247801]",0.9833231509177645,2.080401515157796,1.5476212373055134,6.8880196459720855,7,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83906763  7.86156023  7.88408081 ... 69.63859002 69.61709693
 69.59557226]","[ 66.78311515 103.02818073 -46.57224469  39.25961983 202.79291481
  27.27499455  80.85570974 322.24374962  85.07370526  -4.85246011]",0.9833231505094511,2.0804015406259064,1.5476206562841994,6.8880215592774805,5,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 7.83906763  7.86156023  7.88408081 ... 69.63859002 69.61709693
 69.59557226]","[ 66.78311515 103.02818073 -46.57224469  39.25961983 202.79291481
  27.27499455  80.85570974 322.24374962  85.07370526  -4.85246011]",0.9833231505094511,2.0804015406259064,1.5476206562841994,6.8880215592774805,5,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 4.42954967  4.46208714  4.49466717 ... 69.44141646 69.42759528
 69.41381552]","[-71.67281194  -6.67695321  46.00732055  10.5671237  323.98393289
 -20.2274484  -17.88531049 154.29003904 -15.81176618  66.58299105]",0.9706010021531799,2.762208296127615,2.178954319834219,5.653972499408191,3,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 4.37162905  4.39935166  4.42715253 ... 69.7990821  69.78059409
 69.76210297]","[ -58.32637703    4.4084152    34.43446686    1.31640226 -892.93179095
 -115.06021138   13.11475278  208.79973718   16.69640967   17.91026739
  322.94753418   35.50542918   58.39804264]",0.9406395147781006,3.924992970081007,2.7300912653637903,10.279019819932422,4,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[-0.29335691 -0.30424738 -0.31487823 ... 70.03014527 70.02543901
 70.02066967]","[-57.05674419  18.4         19.95294118 -19.05674419  62.8
  19.95294118   9.74325581 112.          19.95294118  -7.85674419
 161.2         19.95294118  12.14325581 210.          19.95294118
   2.94325581 259.2         19.95294118  15.74325581 308.4
  19.95294118  10.94325581 357.6         19.95294118  58.25674419]",0.9354181631237203,4.09397662570717,3.062278564319508,10.936061251784079,8,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[10.96725238 10.98681659 11.0063861  ... 72.17743443 72.17551981
 72.17360057]","[ 2.70686209e+01  9.57183890e+01  2.63805150e+01  2.83842110e+05
  3.31617768e+02  1.50149394e+04 -2.83769537e+05]",0.9225120032986717,4.484431336621996,3.7201391482189674,9.982750029605814,2,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 4.06686641  4.09934385  4.13187468 ... 69.3600459  69.34158104
 69.32313018]","[-65.91936472  -2.52607304  40.58641189  14.61343746 323.27548787
  28.09697526  62.1560691 ]",0.8993001724352814,5.112161031810303,3.8209221131222617,11.737493196918493,2,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 4.37411985  4.40327428  4.43249637 ... 73.95666993 73.95480587
 73.95293192]","[-61.28397027   2.06445511 -37.01408385  13.81990118 345.59336294
  70.25709428  60.30817783]",0.8982328991761961,5.139180404003214,4.22882566458295,10.350073064313065,2,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 1.43920012  1.43876462  1.43845403 ... 69.33168079 69.33155376
 69.33138801]","[-57.05674419  18.4         30.83636364   7.74325581  99.6
  30.83636364   6.94325581 185.6         30.83636364   6.14325581
 271.6         30.83636364  10.94325581 357.6         30.83636364
  58.25674419]",0.8117651890981948,6.9894038219201775,5.733866756092925,14.019552552295828,5,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[21.6266995  21.64581588 21.6649287  ... 65.42700232 65.41697364
 65.40693857]","[-1.51211602e+01  1.60352430e+02  1.39160292e+01  7.28453451e+05
  2.61581298e+02  2.04598544e+04 -7.28380153e+05]",0.7860964293715648,7.450736064467,5.5306418619060125,20.636779448203743,2,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[22.7696317  22.78619084 22.80274716 ... 68.0374599  68.03139302
 68.02532108]",[ 7.28725336e+05  2.84130087e+02  2.29819196e+04 -7.28653666e+05],0.7438108359463125,8.153996869654572,6.446909046013947,21.751623106258922,1,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[22.77007659 22.78663545 22.80319149 ... 68.03723756 68.03117051
 68.02509838]",[ 5.34217501e+05  2.84128726e+02  1.96770831e+04 -5.34145831e+05],0.743809713506722,8.154014732156517,6.446921445204125,21.752064892160707,1,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[22.76967294 22.78623192 22.80278807 ... 68.03694568 68.03087827
 68.02480579]",[ 4.45566701e+05  2.84126735e+02  1.79701169e+04 -4.45495031e+05],0.7438081453851388,8.1540396871755,6.446968395850103,21.751662539329846,1,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[56.20691798 56.19703731 56.18711962 ... 63.90791834 63.87554301
 63.84330307]","[-19.85674419  60.4         19.95294118   8.94325581 103.2
  19.95294118   9.74325581 107.2         19.95294118   8.14325581
 187.6         19.95294118  12.54325581 198.8         19.95294118
   7.34325581 230.8         19.95294118  17.34325581 314.
  19.95294118  18.94325581 321.2         19.95294118  58.25674419]",0.34781706056397454,13.009927578548767,9.115039200857195,55.006917979667335,8,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[56.6177329  56.61067011 56.60358354 ... 65.33352456 65.30139767
 65.26936921]","[-17.05674419  66.8         22.61333333   9.74325581 107.2
  22.61333333   8.94325581 115.6         22.61333333  12.54325581
 198.8         22.61333333  11.74325581 212.4         22.61333333
  15.74325581 308.          22.61333333  18.94325581 321.2
  22.61333333  58.25674419]",0.2767196062450654,13.700723711029434,9.733378531745931,55.41773289601354,7,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[58.34471433 58.34514813 58.34558377 ... 69.09957331 69.07285156
 69.04615809]","[ -0.65674419  85.6         30.83636364   9.74325581 107.2
  30.83636364  12.54325581 198.8         30.83636364  12.14325581
 288.8         30.83636364  18.94325581 321.2         30.83636364
  58.25674419]",0.02838176134288517,15.87954269737388,11.083102222177834,57.149588535549945,5,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[ 1.20059257  1.20049342  1.20040334 ... 57.60748953 57.60852947
 57.60956793]",[-57.05674419  18.4        113.06666667  58.25674419],-1.8445740652417353,27.170572237747475,24.295119158917934,52.010934618120224,1,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[ 17.88469121  17.92977604  17.97486081 ... 356.69337097 356.75394377
 356.81451665]",1,25
"[11.25141087 11.26214117 11.27287259 ... 63.05640514 63.04951177
 63.04263107]","[-56.65595628 -19.0306856   29.12326248 -19.13804159  30.23016245
  19.93290149  -2.83083354  81.07681129   9.28002178   4.37967732
 102.46334134   7.13672983  16.47221319 119.54208559  11.8507152
   1.28527399 143.46085437   7.28983348  21.1120423  157.64783112
  22.85846935   1.21324257 197.83115146   8.75696352  60.70015878]",0.9999785205031666,0.09993121952318813,0.08235340234997374,0.34858912895735195,8,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.19467399 11.2058618  11.2170493  ... 62.9972119  62.98946519
 62.98172751]","[-51.52381446 -20.67054098  22.1486597  -29.92491388  22.8997051
  22.74524708 -12.22809618  88.19076406  13.11469929   2.77909029
 123.04976601   6.40883492  19.04664734 110.57918189  23.64849831
  19.69030916 160.97114751  21.71228342   1.72141411 199.58426582
   9.99464554  60.042611  ]",0.9999751959887233,0.10738660084093103,0.08766136538778188,0.4053260139101269,7,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.68807117 11.69516118 11.70226594 ... 63.13417291 63.12729835
 63.12042927]","[-46.20985753  -4.08501929  23.40034787 -13.89316224  34.27607672
  15.31499347   4.88108435 101.0065689    7.23139677  17.51352005
 118.08399764  12.40027626  22.42233836 152.68896307  22.71750127
   6.34916579 189.30023779  26.43684788  57.1591864 ]",0.9999475225784773,0.15619796790733576,0.12241282461617126,0.5390010644689696,6,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.34549437 11.35562838 11.36576389 ... 63.50945886 63.50493248
 63.50041547]","[-68.91621369 -52.37997656  71.51737619  11.15038237  61.6972894
  16.05283223  19.61586267 114.96596589  16.03962217  20.59137937
 157.10656698  23.28829169  61.79406962]",0.9998739610466308,0.24207031184828007,0.18838555559972558,0.6819298264525173,4,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.9401201  11.94534475 11.95058982 ... 62.98506604 62.97653383
 62.96800209]","[-44.40902164  -1.17422404  21.75706636 -13.40321469  35.00131656
  14.1430846   19.02874365 115.81937359  14.85525464  25.49578304
 157.22932009  24.59599576   3.91716963 204.45150659  15.07262305
  56.30198293]",0.9997919278696065,0.3110255684602514,0.2392073660748844,0.8874697060454082,5,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[13.66109466 13.66150263 13.6619272  ... 62.61072999 62.60408306
 62.59744563]","[-45.53026717   3.641853    29.90911088  22.86080329 155.27981855
  27.30975345  14.47440175 116.01403582  12.8508049   59.18654646]",0.9989610210035569,0.6950123465316629,0.5392343138486747,2.090377974718546,3,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.08729189 12.0944896  12.10169249 ... 61.53074778 61.51644519
 61.50213972]","[-16.70620727  14.82489804  31.94734949 104.87898269 135.56443818
 107.57009783 -12.82044401  86.88992279  12.46438963 -21.81271706]",0.9988577499334871,0.7287351730090811,0.5280595887990737,1.847419828150052,3,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[ 9.03265263  9.04675909  9.06086604 ... 60.2082306  60.19129187
 60.17434846]","[ -9.88854536  87.59905377  10.12311289 159.31073226 140.55525105
 122.07616958 -76.24545913]",0.9976845184174407,1.037551830837373,0.8446488934617105,2.9264945834692355,6,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.94124587 12.94844395 12.95564425 ... 59.34677757 59.32912924
 59.31147815]","[  9.33823523  53.93272427  12.90954539  87.71851362 145.66303139
  78.59521543  -4.37783982]",0.9935710071526693,1.7288631074210852,1.3353274670735444,4.178083900719429,3,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.94126092 12.94845902 12.95565934 ... 59.34679745 59.32914914
 59.31149807]","[  9.33821867  53.93271275  12.90938178  87.71860611 145.66301292
  78.59534664  -4.37794315]",0.9935710033866568,1.7288636137927142,1.3353300951350358,4.178076832679196,2,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.94141716 12.94861527 12.9558156  ... 59.34680854 59.32916027
 59.31150925]","[  9.3382309   53.9325053   12.90859554  87.7186025  145.6629023
  78.59551028  -4.37794253]",0.9935710028422678,1.7288636869903151,1.3353484709635455,4.178018675415046,4,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.94123958 12.94843779 12.95563821 ... 59.34685428 59.32920603
 59.31155502]","[  9.338147    53.93238227  12.90880077  87.71914175 145.662919
  78.59590689  -4.37850488]",0.9935710001909679,1.728864043479486,1.3353414802242707,4.1780291873703135,5,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.94135711 12.94855525 12.95575561 ... 59.34682509 59.32917683
 59.31152581]","[  9.33819922  53.9325312   12.90872046  87.71876602 145.66291675
  78.59563383  -4.37811816]",0.9935709995401035,1.7288641309935586,1.3353440149308413,4.178029970629694,7,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[12.94116499 12.94836335 12.95556392 ... 59.34695391 59.32930575
 59.31165483]","[  9.33799882  53.93231067  12.90841435  87.71991205 145.66284927
  78.59673462  -4.37934858]",0.9935709780715067,1.7288670176208234,1.335341477606249,4.17801754864891,8,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.33566528 11.34740235 11.35914022 ... 62.41664595 62.40222807
 62.3878058 ]","[  5.87329999 120.61005232  -8.77782443 129.5720842  145.8206952
 114.97592665 -49.26590209]",0.9901277242629646,2.1423862584511233,1.5665317233831446,5.720380377621709,2,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79584988 11.80677285 11.81769708 ... 61.16530737 61.14939612
 61.13348083]",[115.22486384 144.01177537 102.04818111 -33.20588708],0.9860742233769227,2.544478865100979,1.913554277723509,6.705553569908659,3,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79581715 11.80674015 11.81766441 ... 61.16531676 61.14940551
 61.13349023]",[115.22520701 144.01177355 102.0484045  -33.20624018],0.9860742180047747,2.544479355892849,1.9135525909023772,6.705561991312109,1,grid_search,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.7958083  11.8067313  11.81765557 ... 61.16531927 61.14940802
 61.13349274]",[115.22529973 144.01177302 102.04846481 -33.20633557],0.9860742165503652,2.544479488765629,1.9135521332958447,6.70556427996992,5,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79580786 11.80673086 11.81765513 ... 61.16531972 61.14940847
 61.13349319]",[115.22530474 144.01177336 102.04846841 -33.20634075],0.9860742165038846,2.544479493012029,1.9135521215223443,6.705564283307595,2,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79580689 11.8067299  11.81765416 ... 61.16531965 61.1494084
 61.13349312]",[115.22531451 144.01177291 102.04847441 -33.20635078],0.9860742163160638,2.544479510171073,1.9135520600996094,6.705564651363417,6,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79580356 11.80672657 11.81765084 ... 61.16532061 61.14940937
 61.13349409]",[115.22534947 144.01177273 102.04849718 -33.20638675],0.9860742157677514,2.544479560264111,1.9135518887889353,6.705565509433129,7,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79580182 11.80672483 11.8176491  ... 61.16532118 61.14940993
 61.13349466]",[115.22536775 144.01177272 102.04850914 -33.20640556],0.9860742154897049,2.544479585666049,1.9135518010422443,6.705565931840852,8,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79579938 11.80672239 11.81764667 ... 61.16532188 61.14941064
 61.13349536]",[115.2253934  144.01177258 102.04852585 -33.20643196],0.9860742150868461,2.5444796224706527,1.9135516757428859,6.705566561323835,1,altura,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79579938 11.80672239 11.81764667 ... 61.16532188 61.14941064
 61.13349536]",[115.2253934  144.01177258 102.04852585 -33.20643196],0.9860742150868461,2.5444796224706527,1.9135516757428859,6.705566561323835,1,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.79577544 11.80669847 11.81762277 ... 61.16532916 61.14941792
 61.13350265]",[115.22564566 144.01177165 102.04869056 -33.20669157],0.9860742111540649,2.544479981763899,1.9135504584837097,6.7055726309639,4,prominencia,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[13.38830927 13.39342183 13.39854253 ... 76.79932894 76.79933995
 76.79935094]",[-64.96117639  -6.72192715  49.20619813  76.8038851 ],0.9383588272476469,5.353336979203431,4.240651555901365,13.749962024024043,1,uniforme,lm,True,Convergencia exitosa (Levenberg-Marquardt),"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.57972797 11.57838884 11.57708055 ... 63.03906457 63.03828103
 63.03749733]","[-49.20234375   4.8         22.71111111  -4.40234375  72.8
  22.71111111  20.39765625 140.8         22.71111111   1.99765625
 209.2         22.71111111  60.80234375]",0.9382207396922637,5.359329854130677,4.251918418123603,10.115881745406739,4,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[57.59140458 57.58098786 57.57054461 ... 62.21166676 62.20515736
 62.19867096]","[-32.80234375  30.          12.02352941 -10.80234375  55.6
  12.02352941  -3.60234375  79.6         12.02352941  14.39765625
 106.8         12.02352941  22.39765625 120.8         12.02352941
  21.59765625 152.          12.02352941  21.19765625 158.4
  12.02352941  11.19765625 184.          12.02352941  60.80234375]",0.6284231233119377,13.143574028742673,8.654624190431944,45.991404576596494,8,grid_search,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
"[11.60770912 11.60732932 11.60695912 ... 62.79950412 62.79952724
 62.79954948]","[-49.20234375   4.8         40.88         1.99765625 209.2
  40.88        60.80234375]",0.6056718664895266,13.539979822578735,11.73129806723075,23.0827310463376,2,uniforme,lm,False,No convergió: Optimal parameters not found: Number of calls to f...,"[  4.07663027   4.09469246   4.11275468 ... 208.49616133 208.5233862
 208.55061109]",25,25
